tweet_id	label	content
2045	anger	Fucking hell. Rush for the damn train also no use. Fucking 4min wait. Still sweating. #rage #smrtruinslives
2274	optimism	Michael Carrick should start every game for United and England
707	joy	#bcwinechat what's the most common method used to make BC #sparkling #wine?
1453	joy	This white lady just told me that I incite suspicion based on how I look, being 6'4', having tatoos, athletic build and wear a durag. WOW!
1077	sadness	The Zika #Hoax Files: DEET is part of a binary chemical weapon targeting your brain: #Toxin #neurological #USCitizens #Insect #mammal
996	anger	 USER DirectTV is the best. Apparently you just sit in silent anger. 'Don't press or say anything'
1082	joy	 USER I love my #IronTekFit protein shake in the morning before yoga! #ESVoxbox
3031	sadness	Police: Atlanta rapper Shawty Lo killed in fiery car crash
559	sadness	 USER Gabe the worst part is I can't get hot status this month because there's no chipotle near enough to my campus #sadness
776	sadness	Q&amp;A with N. Christie USER fr. USER What would Peter and Dardanella think of us knowing? #poorthings
1228	joy	While I was walking, a little boy in a red shirt(5/6 years of age) shouting from a distance of 3 meters, in a jovial manner saying...
568	joy	We so elated, we celebrated like Obama waited until his last day in office to tell the nation, brothers is getting their reparations
1625	anger	 USER he might donate the money but it won't stop shit, pessimist
2121	sadness	i is sad
560	anger	Lot 100 would give Ghandi road rage
147	sadness	Texans and Astros both shut out tonight. Houston, we're back to normal. #texans #Astros #sadness #losers
2266	joy	Val is far too cheery for my liking ✋🏻 
350	sadness	The animals, the animals\nTrap trap trap till the cage is full\nThe cage is full, stay awake\nIn the dark, count mistakes
1947	anger	I wanna kill you and destroy you. I want you died and I want her back. #emo #scene #fuck #die #hatered
2674	joy	He showed us a really lively performance, with a lot of different emotions, not just sticking to one. And that's freaking awesome.
2299	optimism	 USER Are you always so relentlessly positive? Your constantly cheerful optimistic disposition starts to grate after a while.
231	anger	 USER watched the cobblers loads this season how is gorre a pro footballler terrible
2372	sadness	When you get lost in a neighborhood and have to use the gps on your phone to find your way out. #lost #GoogleMaps #blondmoment
19	optimism	 USER Uggh that's really horrible. You're not a bad person by any stretch of the imagination. I hope this person realizes that.
1493	anger	I can't even right now #bb18 #rage
2437	sadness	I gave up on the U20 Rugby bet on the Roosters! #nrl
1832	sadness	Glad I didn't watch smackdown because I can't see my men USER lose. #sohurt
3085	anger	The radio just told me Lady GaGa is going country, which is like if the Beatles decided to do opera singing for their final albums #awful
2760	anger	 USER If 3 people are in a country of 300 million - you are going to RUIN the whole country over 3 people?
506	joy	Look at us, smiling in the photograph♪ You can see the secrets behind the fake smiles♪ (*・ω・*) ( © FACT「a fact of life」)
907	sadness	 USER don't leave me
2806	anger	 USER AND his momma was worse than Tony sopranos momma #wow #history #major
2635	anger	Tired of people pretending Islam isn't one of the most misogynistic religions, it's no coincidence Muslim countries are terrible for women.
356	joy	 USER shock horror handicap dodger is at the top 😂 close on the agg cup good , but think pressure will get to mark 🤔 
3112	anger	You boys dint know the game am I the game... life after death... better chose and know who side you on before my wrath does come upon us 😤 😤 😤 
705	sadness	It's become a verb. 'I'm gonna Villaseñor all those old contacts I don't need anymore.' #sadness USER #waitingforexplanation
2991	sadness	 USER I knew you were going to do that. I would definitely buy if I didn't live in Texas where you can't play DFS. ... so depress
3202	anger	I don't get what point is made when reporting on Charlotte looting USER Why not explore what looting businesses symbolizes
2089	optimism	It is important to seek peace, even in the midst of a horrific war #CreateSyria USER #TalkingPeace #buildingpeace
2453	sadness	Welp, I'm off to get my #anxiety meds now. #Empire
488	sadness	Don't get too close it's dark inside 🌫 🌊 
1804	anger	As if he heard my thought on the ether, my #ex has just posted #facebook pic of himself snuggling up with said #cats... now Im just #angry
2381	joy	 USER im so exited!! I am shaking so much 😍 😍 and im so pround of Colleen and the fandom! Everyone is amazing 😍 
2904	anger	Have wee pop socks on and they KEEP FALLING OFF INSIDE MY SHOES #rage
2288	anger	 USER does Remo Williams ever actually 'save' anyone or does he just sulk around killing random undesirables ?
1443	sadness	[My teeth were sunk down into the vein of the poor woman who had 'accidentally' had a small problem with her engine, just outside of --
354	anger	 USER yeah I received a fine today which I am furious about, currently appealing it after being a member for so long...
2432	joy	 USER awe, I love you kid!!
2598	anger	And it pisses me off more they killed people who surrendered. Hands up and all. If hands visible you shouldn't be fearing for your life
491	anger	How hard is it to get in touch with USER One simple question I can't find answer to on website and 1 hour waiting for online chat
2227	anger	James: no 500k, no 50k, no 25k, no 10k. You fucked up. #bb18 #shouldofVotedforNicole
1911	anger	As if he heard my thought on the ether, my #ex has just posted #facebook pic of himself snuggling up with said #cats... now Im just
2919	optimism	It hasn't sunk in that I'm meeting the twins
2679	sadness	Wanna pop some pills, sedate myself, and wake up tomorrow.
1827	sadness	Don't think I'll ever get used to this 6:30 alarm 😩 💤 
645	anger	Feminists should ask themselves, why they're so unhappy, and why they lack love in their lives. Is it b/c they are fighting a losing game?
946	sadness	Need advice on how to get out of this rut!!!! #depressing #needmotivation
695	sadness	How sad is it that I'm rejoicing over a 72 💀 #collegekills
2155	sadness	Finally watched #hungergamesmockingjay2 this morning, sadly I feel a little disappointed #toomuchhype
3040	sadness	Heart heavy for lost furry family members. Remembering Max and Ozzie. Forever friends as 🐶 😇 
687	sadness	Wish I was a kid again. The only stressful part was whether Gabriella and Troy would get back together or not. #hsm2 #nightmare
20	anger	 USER Tamra would F her up if she swung on Tamra\nKelly is a piece of 💩 #needstobeadmitted #bully
2108	anger	 USER horrible service. EWR. Not a cloud in the sky. Normal departure at 10am now leaving at 5pm. Crappy #UnitedAirlines
608	anger	 USER haha! She did well today. I can't get beyond her pout annoying me I'm afraid.
1793	anger	 USER I'm not there yet. Hasn't sunk in yet. Rest up.
2256	anger	So I went to a different grocery store, and they had no USER had to buy Helmann's.\nLiterally shaking right now.
2265	anger	 USER The most ghastly thing is the silence from the #AARP. Trump says he won't touch SS, but his tax plan belies that. Huge cuts.
438	anger	 USER why should I listen to someone with a tie like that? #awful
1417	joy	He's mixing it up pretty well..using that slider pretty affective so far #thebabybombers #yankees #offense
1486	optimism	we shiver in the pause between words \nabandonment still fresh upon the tips of our tongues
995	joy	lol! no mention of pak PM or even his speech on any international news channel and pakis are rejoicing as if the world stands with them
1072	joy	I like cycling because I get to intimidate people with my powerful calves &amp; horrendous tan lines.
2421	sadness	If children live with #ridicule, they learn to feel #shy
1136	anger	#Scorpio's can withdraw to a quiet place after being hurt, only to think of a plan to sting back.
2080	anger	 USER no wonder USA is going to shit with such outrage over a simple analogy.
2410	sadness	Just Laying Here, Can't Sleep 4 Some Reason #restless
1688	anger	The new gun emoji in iOS10 is not enough to show the anger I have towards a number of things.
100	joy	 USER lol I thought maybe, couldn't decide if there was levity or not
2578	joy	Bout ta get my USER on up in here! USER #icantholdmybreaththatlong
1865	anger	 USER I remember Joey slagging England player's off bringing out books after crap tournaments..same same..crap player #bully
2068	anger	 USER horrible experience with a company like this #goldmedal #horrible sales person #wrong commitments#wrongproduct
1406	sadness	I feel like singing the song human sadness by Julian Cassablancas and The Voidz or some other sad music. #depression #sad #sadness
1787	anger	 USER celebrate THEIR belief that Jesus is alive in hell, boiling in a pot of shit (actual shit)
2422	sadness	*Sigh* #saddness #afterellen #shitsucks
518	sadness	People are trying too hard to hate on Cam Newton without understanding his position #sad
403	anger	Just seeing Alex revells face gets me angry
3157	optimism	The cure for anxiety is an intimate relationship with Christ. - 1 John 4:18 #anxiety
841	sadness	 USER bubble implies it will burst?
2677	anger	 USER so leafy can roast the Pokemon go kid but not you what an outrage that just means that he is more relevant than y-I mean kisses
812	anger	There's always that one song which makes you turn of the radio, as you'd rather sit in silence 😡 
2357	sadness	Just wish I was appreciated for all I do! When is it my turn to be taken care of!! I want a break!! #tired
796	anger	why yall hyped abt that girl getting to hang out w JB, he clearly looks so unhappy and bored in the pics no offense LOL, plus he hates yall
1998	joy	I really want to go for fright night but I really don't 😁 
3107	anger	 USER now im feeling the
2450	anger	 USER yeah, I've only seen that floated online as a theory, it was probably made up by a bitter stan. I ignore pets v vets crap too
3194	optimism	 USER snapchat new would beg to differ #optimism
836	joy	Thank you USER for the balloons today. #smile #goodday #48
2621	sadness	Honestly today I just felt like maybe track isn't for me
3153	joy	My USER literally cracks me up when I see posts from 2 years ago and later 😂 #hilarious
121	optimism	Don't be #afraid of the space between your #dreams and #reality. If you can #dream it, you can #make it so
522	anger	 USER Oh god, not Brewer again. The horror, the horror
2515	joy	 USER average 22000 for the massif...
1450	anger	Having one of those #angry days. I will have to stop watching #news.
3095	optimism	I need to stop second guess myself and just go with the first thought and go with it. #relentless
2212	anger	 USER he's stupid, I hate him lol
2459	joy	 USER 80s new wave/techno - or jazz / blues depending my mood
2827	anger	 USER (2) Watch out for ppl who have been filled w/ impotent rage over time - they can be led to do just about anything
1415	sadness	the thing with Twitter is i only remember to tweet when i'm bored or alone and then it comes across like i have a really dull and sad life. 👽 
846	optimism	That's me for the evening, though! Way too lit to finish these off properly without causing some serious mischief.
2610	joy	#ukedchat A4 Just go outside (or to the gym hall) and play! \n #education #learning
3074	anger	Sorry guys I have absolutely no idea what time i'll be on cam tomorrow but will keep you posted. #fuming
404	anger	 USER I dread to think... #DirtyPeople
578	anger	 USER yes Hun! Avoid at all costs!!
2133	joy	 USER I'm feeling the exact same way. Also I read this in Akon's voice, it provided me with a hearty chuckle
1294	sadness	 USER grim really
1851	sadness	I had a panic attack when I couldn't find USER on #Twitter Turns out my Twitter is a jerk. I can still see her. #NyssaAlghul #panic
529	joy	 USER ehhh I guess. I want to everyone I've ever burst out laughing in front of 😂 
2306	joy	ok, ok.. I know.. my last tweet was
1754	sadness	#EFT is the single most effective tool I've learned in 40 years of being a therapist-Dr. Curtis A. Steele (psychiatrist) #stress #anxiety
1795	anger	 USER Meanwhile USER and I are getting a 7.40am train. I hope you really, really enjoy that hotel, Shennan. #fuming
1459	anger	 USER please fire don lemon!!Do not let him report on anymore protest. He is #horrible #negative and runs away from the issue at hand!
832	anger	#NawazSharif says lets end #terror. Sure, let #IndianArmedForces target the bases without #Pakistan interference #Karma?
880	anger	 USER Oh, good God. Quentin Letts is doing one of his 'comedy' turns. #angry USER #BBCTW
3020	sadness	#RIPKara i could have seen her at a local mall or any school football games. im disheartened
799	anger	 USER wouldn't cross the street to piss on its server if it was on dire
238	optimism	If you think you're good to go already, don't worry about it.
2527	sadness	 USER Although I don't expect a trumpie to understand the difference between real things and pretend things. #sad
839	anger	 USER hard to tell in your pic. My mistake then. Either way, nothing I said initially was about race. U took it there. #ignorant
2638	joy	My bf drove out of his way after a long day just to spend 15 min holding me to make me feel better. How'd I get so lucky #lucky #happy
294	optimism	You can't fight the elephants until you have wrestled the pigs. #quoteoftheday
143	sadness	When my 4yo is gone I blast gothcore music. She has #anxiety &amp; I can't listen 2 it around her bcuz it's 'too spooky'. *sigh* #momlife
2757	joy	It's not that the man did not know how to juggle, he just didn't have the balls to do it.\n #funny #pun #punny #lol
626	joy	second day on the job and i already got a 45 dollar tip from a dude whose was constantly twitching his eye LOLOLOL
2533	anger	White people irritate me.
999	anger	the 1975 are playing antichrist why won't USER play hustle it's an outrage
1130	anger	 USER I did that! 3 days later my order isn't even in the same postcode as me #fuming
2284	sadness	 USER A litany of name-calling. How dull.
159	optimism	The point of living, and being an optimist, is to be foolish enough to believe the best is yet to come' - Peter Ustinov #optimism #quote
886	sadness	Dentist just said to me' I'm going to numb your front lip up so it'll feel as if you've got lips like Pete Burns!...... She was right #pout
3090	optimism	 USER At least he's willing to discuss, better than most. That and keep the insults light with occasional levity or creative BS-ing,
446	anger	 USER They've officially said all the episodes left (so future 12 and despair 11 and 12) will be delayed.
2278	optimism	Avoiding #fears only makes them scarier. Whatever your #fear, if you face it, it should start to fade. #courage
2716	anger	 USER holy shit it just a bee sting like fuck you're not dying
1384	sadness	Nasty nasty chilly rain has put a damper on my afternoon cigar. This is NOT a good thing. USER And FOUR #CongressCritters tomorrow?
1513	anger	 USER did you not learn from USER 's viral insult to ballet? Stop trying to wrongfully stick models into pointe shoes 🙄 
582	joy	Watch this amazing live.ly broadcast by USER #musically
834	joy	Floofel.i wonder if your mother knows how dark your humor can be.Needs to realize how much of a butt Apple is. Pastels and cats.cutie pie.
2586	joy	Big thanks to Brad Pitt who's trashy ways brought a modicum of levity to an otherwise lame week of political 💤 .
3140	optimism	just looked at wood's goal again and i dont think his first chance is that bad a miss, horrible height hit hard and level,did well to hit it
2428	anger	 USER Hell is hot and boiling, isi ewu
2562	anger	. USER is that an insult? Sounds like a job well done. it's red so it's done the job it was suppose to do #justsaying
2166	anger	Why mfs so bitter
1497	optimism	Never fear the want of business. A man who qualifies himself well for his calling, never fails of employment.
925	anger	Sounds like Donald Trump has spent today just making extra, extra sure he'd get those frightened white, conservative, racist votes.
2339	anger	Fuck yall USER for hiring that GOP PR guy to discourage Cam from speakinh his mind and heart about racism
2356	sadness	jimmy_dore: RaisingTheBoss we've already lost our country and our government to oligarchs, but their fear tactics still work it appears.
406	joy	In addition to fiction, wish me luck on my research paper this semester. 15-20 pages, oh boy. #daunting
2865	optimism	 USER it's a step up from boiling broccoli tbh
1049	optimism	Anger is cheap and politeness is expensive. Don't expect everybody to be polite. #ThoughtfulThursday #politeness
274	anger	Dear USER please tell your bus drivers if obstruction on their side DON'T just pull out to oncoming traffic causing vehs to swerve #fuming 😡 
2969	joy	All in all a pleasing night down The Lane . . . On to the next round &amp; bring on Liverpool at Anfield! #COYS
2125	joy	#FF USER Keep on #smiling … !
1647	sadness	#Pain is an aspect of #human evolution; the evolution of #consciousness. #attachments #desire #apathy #sentimentality #tears #O
1393	joy	 USER LMAO Is it that 'so slutty' hater girl? That video was hilarious. 😂 
2623	sadness	 USER Ha yes- the look of despair!
2200	optimism	UPLIFT: If you're still discouraged it means you're listening to the wrong voices &amp; looking to the wrong source. Look to the LORD!
1926	joy	I should really study today for chemistry but playing madden is just way more fun.
2388	optimism	You can't fight the elephants until you have wrestled the pigs. #quoteoftheday #relentless
883	joy	Watch this amazing live.ly broadcast by USER #musically
2225	sadness	I think I may have a mild anxiety problem. I think that's what this feeling may be..
3246	joy	#BridgetJonesBaby is the best thing I've seen in ages! So funny, I've missed Bridget! #love #hilarious #TeamMark
118	sadness	Wow... One of my dads top favorite throwback rappers just died in a fiery car crash today in Atlanta, so sad so sad 😷 😷 
1508	anger	Forever raging 😏 😂 😭 
3171	joy	 USER he's not exactly a rabid tub thumper compared to McTernan now is he.
56	anger	 USER Prudence suggests that a 8+% bump over 2-3 weeks should be viewed with SKEPTICISM. Media/HRC axis #angry
808	sadness	untypical kinda Friday #dull
2950	sadness	Remembering those day when u still did'nt know kpop n thinking about how sad your life was without it - Kpop fan
1412	joy	Val reminds me of one of the cheerful witches that looks after Aurora in Disney’s Sleeping Beauty. #GBBO
3152	anger	Lil reminder that my private account is a delight of shittalking and occasionally NSFW stuff! USER 
1661	anger	 USER Your ass looks horrible! Oh, is that your face?
3004	optimism	 USER Maybe that's why, we're asked to study hard and get a job that we like. That way it wouldn't be that dreadful.
1271	anger	In 2016, Black people are STILL fighting to be recognized as human beings. #cantsleep #angry
2140	optimism	Wrinkles should merely hide where frown have been. - Mark Twain
1055	anger	How am I supposed to intimidate the freshman if half of them are taller than I am??
425	joy	 USER I ❤ ️you on DWTS You make my night every show! 😘 
3000	anger	Aidy: *has a physics question*\nAidy: '... ok, I'm not gonna ask Tristan cause I don't wanna aggravate her'
1877	anger	 USER Yes but you were specifically fuming about him not signing enough people
38	joy	her; i want a playful relationship\nme; *kicks her off the couch*
983	joy	 USER Same it's good but not great.Don't Breathe is the horror film of the month for me. My Fav horror film of the year (so far)
2119	anger	 USER Canada should be a driving force of democracy freedom rights - instead we help #dictator #misogyny #Sharia #Islam #terror #polygamy
2537	anger	not to be That Person ™ but i get bitter seeing some ravi stans
1040	anger	I swear if USER blocks me I'm going to hit her back
531	sadness	#amwriting #horror in the dark and a loud creaking door noise is coming from the kitchen. There are no doors there to creak. WTF.
556	anger	 USER unless your concern is people figuring out who you are for wtvr reason, I don't see why you shouldn't tweet about other things
1404	sadness	Dear everyone at HSSU, stop walking with your phones up so I can smile and wave at you and you can smile and wave back :(
495	anger	 USER 'Just by getting lost! I don't want to see you in my eyes!' Hungary huffed and crossed her arms, looking away angrily.
2781	sadness	 USER just die depression.
1455	joy	 USER #heyday Race war 2016
480	anger	I am #real #sjw, I will not let #america down\nI have found us, now go and get us\nI let it out and I let it in\nI #rage I #lol\n USER 
1307	joy	 USER One day I'm drinking a bottle of nyquil, the other I'm sleeping zero. My lovely #horror fam, which should i watch? 🎩 
3029	optimism	My 2 teens sons just left in the car to get haircuts. I'm praying up a storm that they make it home safely!! #TerenceCrutcher
691	sadness	is it bad that kurt is literally me..?
1860	sadness	#Facebook is #depressing without even being there. Two apps want it for logging in, I have missed at least two interesting #events and they
2540	joy	Come on girl shake that ass for me
2531	sadness	I'm not afraid to love, I'm afraid of not being loved back.
2457	sadness	My wedding is in two weeks and I'm actually really nervous. I just want things to go right, I don't want to get sick or get canceled ;;
1137	optimism	My interview went well today, I can't wait to find out what happens. #nervous #excited #interview #jobinterview
721	optimism	Radio shake mutli directional mike it might sound cheap but the sound wasn't that bad and you could do some mixing.
1023	joy	 USER my snap is andriaprebles ❤ ️
1668	anger	 USER ...I'm waiting for you to figure out I'm like... from 0 to 100 real quick with the irritation.
2461	joy	i just spent $40 on big little sis tomorrow and i am beyond happy about it #SAW #mirth #mums
65	sadness	#PeopleLikeMeBecause they see the happy exterior, not the hopelessness I sometimes feel inside. #depression #anxietyprobz
953	joy	 USER cheer up chuck 😘 
1593	anger	 USER I've contacted USER #service #whathappenedtocustomerservice
855	anger	Isn't the whole 'it's been hijacked' argument the same argument used to ban or discourage the display of the St George's Cross? Shame USER 
2402	sadness	Im think ima lay in bed all day and sulk. Life is hitting me to hard rn
1844	joy	What an exhilarating last minute of overtime #WCH2016
1264	joy	Watch this amazing live.ly broadcast by USER #lively #musically
2948	sadness	My son 11 has 128 friends on Facebook and yet is moping around the house complaining he has no one to talk to. I'm right here son
179	anger	 USER Amal Clooney should try to prosecute #Bush/ #Blair for #war crimes that turned our World upside down&amp;created #terrorism
2433	anger	 USER We should be ignoring these rioters like the current administration ignores #terrorism. This will obviously make it stop.
94	anger	 USER cmode grimrail made me want to eat angry bees
2900	sadness	Our soldiers in war zones are held to a higher level of rules of engagement than our police officers.
298	sadness	 USER awe man, when are you free then? ☹ ️️ ☹ ️️ ☹ ️️ 💘 💘 💘 
2992	sadness	Does anyone know, are both Sims in a dual sim phone both locked to the same network! #worry
2602	anger	Zero help from USER customer service. Just pushing the buck back and forth and promising callbacks that don’t happen. #loathing
2772	anger	These people irritate tf out of me I swear 🙄 I'm goin to sleep ✌🏾 ️
2058	anger	 USER why does the ticket website never work? Trying to buy Palace tickets and it's impossible and says there's an error
2142	joy	 USER thanks gen!! Love you miss you happy birthday natong duha 💘 💘 
346	anger	im tired of people telling me the worry about me when in fact they probably never gave a fuck about me
1270	sadness	The bowl on my new food processor broke, USER #sadness.
1010	sadness	What a sad evening - clearing out all of Harvey's cage and belongings. Now so final. Goodbye my little man.... #depressing
2495	anger	A nation with a large part of the population living in #fear of the police is neither #great nor #free - it's actually a #fascist nation
824	anger	 USER fix this home/away deptch chart invalid glitch. I have to close madden and re-open it everytime this happens
1288	anger	 USER opened doors to terrorism and he will pay for it. USER 
2765	sadness	Not written for African-American\n\nNo refuge could save the hireling and slave\nFrom the terror of flight or the gloom of the grave,
1600	sadness	 USER my first time in Slough so checked out the new station floor #sad #LifeOnTheRoad
915	joy	 USER the red one would look super pretty with a bronzy glowy nude lip makeup look! 3rd black would be pretty with a dark lip! 😍 
2085	sadness	 USER story of my life. #lost
1275	anger	 USER Hi folks. Flight is going to be over an hour late departing from INV (EZY864), how do we go about getting a refund please?
1693	anger	 USER I try not to let my anger seep into reviews, but I resent having my time wasted on books like that. Time is precious.
357	joy	I'm girly in the sense that I always have lashes &amp; nails done but tomboy in the sense that black is my only color &amp; refuse the ruffle life
1018	anger	 USER coincidentally watched Ulzana's Raid last night - brutally indignant filmmaking.
1302	optimism	 USER I think you should do. Get the fashion police involved.
552	anger	#LMFAO USER 's #racepimp Tamron Hall used the words 'fscts' and 'MSNBC' in the same sentence #libtard #biasedmedia #neverHillary
3052	anger	.\nWe express our deep concern about the suspension of \n USER please reactivate it. he never violated T.roles USER 
1635	anger	 USER Smh, remove ideologically bankrupt and opportunistic establishment now. They're burning all bridges and social contracts.
2597	anger	 USER If they say the words radical Islamic terrorist, will that somehow make the terror groups drop their weapons?
546	anger	So my Indian Uber driver just called someone the N word. If I wasn't in a moving vehicle I'd have jumped out #disgusted
564	anger	 USER #bully #Bullshit #fullofshit please take out the #garbage
83	anger	God we need a new goal keeper! They’re both horrific.
2966	anger	The book im riteing about wots happond has made them moor angry but im not here to plese man or hide the eval deeds of some
2276	joy	 USER Yes Lia!! Join the dark side!!
1236	anger	 USER I need it today! Do u know how many fuckin French plaits I had to do this morn with a stroppy 9 yr old!
86	optimism	Everybody's worried about stopping #terrorism. Well, there's a really easy way: stop participating in it. - Noam Chomsky
2167	sadness	 USER Thomas' nervousness at being the group's focus is evident, 'I&gt;
778	anger	 USER i tried to turn off my alarm this morning and it turned on all my alarms instead
593	joy	Getting so excited for USER 2016!! We play the main stage Sunday Oct. 16 at 3:30!! #jazzholiday #riesbrothers #rock #blues #jam
1129	optimism	 USER I'm so serious DM me I'll tell u more
1122	anger	Not sure that men can handle a woman that's got her crap together. #independent
1713	anger	 USER Both Trump + King are relentless self-promoters who don't give a rip about anyone else. A perfect match for both Donalds.
3151	sadness	When you saw a t-shirt with the phrase 'My mind is a dangerous place to be' and you would like to buy, but in Italy don't sell it. #sadness
1111	optimism	Fear blocks blessings, faith unlocks them. #ManUp #faith
3201	sadness	Sigh. I got a B- .. #depressing
2718	sadness	I hate when it's gloomy outside because it always gets me in a depressing mood
2070	sadness	 USER \nI like your thinking...but sadly no - that's the shed 😢 
1676	joy	On the last episode of #MakingAMurderer poor Brendan glad they #appeal it #crime #documentary #reallife
643	anger	I can't believe USER can't put up even 3 points on USER #horrible #hugeletdown
2506	joy	 USER See you all October 8th. USER is ready to tear it up #keeptalkin #wreckinso #the40 #brandonmanitoba #country #rock #blues
2360	optimism	 USER If you don't love yourself... Honesty is the best policy
166	anger	 USER that is one thing but attacking and hating is worse - that makes us just like the angry vengeful behavior we detest
1639	sadness	bad news fam, life is still hard and awful #depression #atleastIhaveBuffy
1262	anger	Donnie trumpeter is a vapid and vacant vile viper slithering through the landscape and playing on the gears of the fearful and afraid.
2458	sadness	The snaps/Insta pics I see of the friends I made while in Cali are so unbelievably depressing cause there's no place I'd rather be but there
1694	anger	“He who is slow to anger is better than the mighty, And he who rules his spirit than he who takes a city.”\nP16:32 #bibleverse #pride #anger
2941	optimism	It were during the past's mistakes- similar to terror was pretty remarkable.
1993	anger	 USER there was a US diver named steele johnson. i'd like him barred from the olympics. #offended
2084	sadness	 USER it would be great but what if the card crashes 😱 . It's happened to me twice
2981	anger	Pakistan is the biggest victim of terrorism - Nawaz Sharif \nReally? It should have been biggest creator of terrorism. #UNGA
2362	anger	and i will strike down upon thee with great vengeance and furious anger those who attempt to poison and destroy my brothers
524	anger	i was angry.
2490	sadness	So Mary Berry, Mel and Sue have gone with their principles, and USER has gone with the fame and fortune. #GBBO #depressing
1931	sadness	 USER It was dreadful, even after he met the Catfish he still thought it was her!
60	joy	 USER wow. not heard this in forever. Random but. great #sting #xph
182	joy	Good morning chirpy #SpringEquinox and your pensive sister #AutumnEquinox A perfect day however it is expressed 🌹 🍁 🌓 ☯ ️ #theBeautyofBalance
2513	joy	her fingers slide along your thighs, caressing the skin before she's leaning down, down, down and the first lick is teasing n playful.
1956	anger	 USER That part of Queensbury is a shocking disgrace. The route from the station to Morrisons is festooned with rubbish
2245	anger	 USER You certainly wouldn't catch me with the multitude. #ghastly
2811	sadness	MY CAR IS DENTED FROM THE HAIL sad
1024	optimism	doing some testing with my current earth burst team
2596	anger	How on earth can the projection of all that is good and happy and true in my soul be a poisonous fucking snake? #patronus #adder #offended
949	joy	Thinking about trying some comedy on youtube. Always been fond of it. Time to nut up. #laughter #comedy #maybeoneday #hopefullyfunny #LOL
58	anger	Need a new outlet for #rage
464	anger	 USER your a joke I pay for data when I'm in Spain and you then text and say I've used up all my data #terrible service
1054	optimism	 USER not to worry, he'll flip Wisconsin
895	joy	 USER ill be there... with VIP TICKETS! Can't wait to meet you. Never met a famous person i admire before! #nervous
3212	anger	 USER -trouble,' he feigned anger and gave her a look that told her to behave. He knew she wouldn't though, and that was one of -
2741	sadness	 USER it's sad but now we are making our own children vulnerable to the same terror.
2397	joy	I don't think Luca understands how serious I am about Fall....he has no idea what's in store for him 😂 😂 
16	anger	 USER I would never strategically vote for someone I don't agree with. A lot of the Clinton vote based on fear and negativity.
3200	optimism	. USER is not a fan of The Beat Happening. But that's not to discourage aspiring other Olympia musicians! #KUOWrecord
665	optimism	I need to think of a new Avatar for Fire Emblem Revelation as I might start playing it soon, any ideas for names? What gender do I choose
422	sadness	 USER lmao awe... #sad
1842	anger	What a shamefull, unequal, dangerous and worrying world we live in nowadays! #terrifying #Charlotte #terrorism #shitworldforourkids
2294	optimism	Your attitude toward your struggles is equally as important as your actions to work through them.
1476	anger	Hell hath no fury like a late twenty something dude who's concur for government session keeps expiring before he can submit a form
2222	anger	 USER is like the big bully in class ruining everyone's lunch but instead of taking our lunch money they took away family feud #bully
1641	joy	Sioux Valley wins home competitive #cheer invite with a score of 158. ...Dell Rapids second at 138
2798	optimism	“Winners are not afraid of losing. But losers are. Failure is part of the process of success. People who avoid failure also avoid success.'
509	sadness	 USER Where has your 50% grapefruit squash gone,not been able to get for weeks #unhappy
2344	sadness	 USER cum and despair
1084	anger	Damn our offense is a mix bag of unpredictable lethal weapons I'm worried for Defense Coordinators 😁 #Chargers #Boltup #Recharged
339	anger	I wish you stayed in Da Gump I'll make you panic like the last rapper
2158	optimism	 USER If you need any assistance with your concern so it can be resolved, feel free to email us with your info. ^AP
2970	sadness	 USER butter up the walls, nightmare
1174	anger	 USER something needs to be done about people hogging machines - nobody can use 3 machines at one time! #angry #notfair #whypay
2417	anger	 USER due to hearty lawsuit NASCAR will raise beer prices $0.07 to accommodate for losses.
2508	joy	i love those #memories that randomly pop\ninto my head , have me #smiling like an\n#idiot for ages 󾌴
1233	anger	 USER I feel horrible dealing with 'players' in HotS. News on what you're doing about it? Getting stuck with uncooperative people!
2322	sadness	i had a hard time falling a sleep and woke up several times because i was afraid of bugs crawling on me and i ended up waking up with a bite
2030	optimism	630am meeting Olympic House #10golds24 . #relentless #neverquit #believe #dreambig #TeamTTO #going4gold
1618	sadness	 USER SAME! I always say it was the best time of my life. I closed my store down and it was so depressing
1605	sadness	A night where depression is winning... #depression #fml #help
751	joy	It's finally raining in Ashland, Oregon. We've been parched all summer &amp; fall. The plants &amp; people are rejoicing!
1482	anger	I love when people say they aren't racist right before they say some racist shit... Not how that works...
44	optimism	“ My courage always rises at every attempt to intimidate me.”\n-Elizabeth Bennett (Pride and Prejudice)\n#Quotes #Courage #FaceYourFears
1906	anger	 USER It's hard for most folks to realize how deep the hatred is until you dive into the murky end of the pool. This guy is nuts.
37	anger	It'd probably be useful to more than women, but I'm dealing with re-reading an article about a woman being harassed on the subway. #concern
1567	joy	 USER awe I love you twooo!!! come adventure with me someday!
870	anger	 USER forest gate u could see he was a bully cunt big bald cunt his mates looked in shock when I hit him and didn't do shit when he
3091	sadness	 USER I can't get a better look at her bc I'm too shy to make eye contact ;-;
1257	sadness	The weather sure matches the mood in this state today.. #gloomy
1717	joy	Lmboo , using my nephew for meme
12	sadness	#NewYork: Several #Baloch &amp; Indian activists hold demonstrations outside USER headquarters demanding Pak to stop exporting #terror into India
